Frame,Wavelength,Intensity
1,585.38779304249636,1758
1,585.45513172155859,1645
1,585.52246891561981,1685
1,585.58980462256773,1743
1,585.65713884029037,1620
1,585.72447156667511,1641
1,585.79180279960951,1659
1,585.85913253698106,1633
1,585.926460776677,1687
1,585.99378751658458,1663
1,586.061112754591,1648
1,586.12843648858291,1734
1,586.19575871644736,1697
1,586.26307943607094,1663
1,586.33039864534032,1699
1,586.3977163421423,1719
1,586.465032524363,1658
1,586.5323471898887,1644
1,586.59966033660567,1640
1,586.6669719624,1651
1,586.73428206515757,1699
1,586.80159064276449,1701
1,586.868897693106,1631
1,586.93620321406831,1678
1,587.00350720353663,1634
1,587.07080965939633,1627
1,587.138110579533,1670
1,587.20540996183161,1711
1,587.27270780417712,1739
1,587.340004104455,1572
1,587.40729886054987,1661
1,587.47459207034649,1671
1,587.5418837317294,1673
1,587.60917384258357,1723
1,587.676462400793,1665
1,587.74374940424241,1660
1,587.81103485081587,1621
1,587.87831873839741,1675
1,587.94560106487131,1731
1,588.01288182812164,1684
1,588.08016102603187,1596
1,588.14743865648575,1717
1,588.21471471736709,1698
1,588.28198920655939,1670
1,588.349262121946,1653
1,588.41653346141061,1750
1,588.48380322283583,1717
1,588.551071404105,1677
1,588.61833800310126,1731
1,588.68560301770754,1699
1,588.7528664458066,1623
1,588.820128285281,1701
1,588.88738853401367,1717
1,588.95464718988671,1698
1,589.02190425078288,1680
1,589.08915971458441,1641
1,589.15641357917332,1736
1,589.223665842432,1681
1,589.29091650224234,1613
1,589.35816555648614,1698
1,589.42541300304538,1653
1,589.49265883980183,1651
1,589.55990306463707,1721
1,589.62714567543242,1767
1,589.69438667006955,1672
1,589.76162604642968,1715
1,589.82886380239415,1698
1,589.89609993584406,1770
1,589.96333444466029,1699
1,590.03056732672428,1671
1,590.09779857991623,1735
1,590.16502820211724,1728
1,590.23225619120808,1667
1,590.29948254506894,1708
1,590.3667072615807,1660
1,590.43393033862378,1647
1,590.501151774078,1702
1,590.5683715658239,1628
1,590.63558971174155,1658
1,590.70280620971107,1704
1,590.7700210576121,1713
1,590.83723425332471,1649
1,590.90444579472842,1734
1,590.97165567970308,1661
1,591.0388639061282,1724
1,591.106070471883,1704
1,591.17327537484721,1650
1,591.2404786129,1689
1,591.3076801839203,1739
1,591.37488008578771,1653
1,591.44207831638084,1744
1,591.50927487357865,1744
1,591.57646975526018,1643
1,591.64366295930415,1646
1,591.71085448358906,1668
1,591.77804432599351,1722
1,591.84523248439609,1628
1,591.91241895667508,1675
1,591.97960374070885,1687
1,592.04678683437555,1644
1,592.11396823555344,1635
1,592.18114794212056,1654
1,592.24832595195471,1694
1,592.31550226293393,1661
1,592.382676872936,1729
1,592.44984977983881,1802
1,592.51702098151952,1684
1,592.584190475856,1721
1,592.65135826072549,1723
1,592.71852433400556,1727
1,592.78568869357366,1688
1,592.85285133730645,1728
1,592.92001226308139,1727
1,592.98717146877573,1618
1,593.05432895226613,1673
1,593.1214847114295,1661
1,593.18863874414251,1676
1,593.25579104828216,1667
1,593.32294162172514,1697
1,593.39009046234742,1740
1,593.457237568026,1690
1,593.52438293663738,1714
1,593.59152656605727,1759
1,593.65866845416224,1720
1,593.72580859882885,1708
1,593.79294699793229,1678
1,593.86008364934924,1688
1,593.92721855095556,1711
1,593.99435170062668,1739
1,594.06148309623859,1750
1,594.12861273566716,1686
1,594.19574061678748,1624
1,594.26286673747575,1693
1,594.32999109560683,1717
1,594.3971136890566,1708
1,594.46423451569979,1706
1,594.53135357341228,1793
1,594.59847086006846,1681
1,594.665586373544,1769
1,594.73270011171371,1656
1,594.79981207245237,1724
1,594.86692225363493,1839
1,594.93403065313623,1683
1,595.00113726883092,1685
1,595.06824209859371,1608
1,595.13534514029891,1677
1,595.20244639182113,1642
1,595.26954585103476,1690
1,595.33664351581422,1665
1,595.40373938403354,1768
1,595.47083345356725,1693
1,595.53792572228929,1676
1,595.60501618807371,1763
1,595.67210484879433,1723
1,595.73919170232523,1747
1,595.80627674654033,1709
1,595.87335997931314,1724
1,595.94044139851758,1742
1,596.00752100202715,1703
1,596.07459878771556,1694
1,596.141674753456,1747
1,596.20874889712218,1675
1,596.27582121658736,1646
1,596.34289170972465,1737
1,596.40996037440755,1701
1,596.47702720850907,1669
1,596.54409220990215,1706
1,596.61115537646015,1661
1,596.67821670605542,1714
1,596.74527619656158,1655
1,596.81233384585107,1584
1,596.8793896517966,1718
1,596.94644361227085,1785
1,597.01349572514664,1623
1,597.08054598829642,1673
1,597.14759439959244,1677
1,597.2146409569076,1756
1,597.28168565811393,1693
1,597.34872850108354,1686
1,597.41576948368925,1731
1,597.48280860380271,1709
1,597.54984585929628,1740
1,597.61688124804209,1650
1,597.6839147679118,1608
1,597.75094641677765,1716
1,597.8179761925112,1673
1,597.88500409298456,1638
1,597.95203011606941,1642
1,598.01905425963719,1808
1,598.0860765215599,1713
1,598.15309689970877,1704
1,598.22011539195546,1719
1,598.28713199617141,1724
1,598.35414671022772,1690
1,598.4211595319963,1754
1,598.48817045934777,1640
1,598.55517949015393,1733
1,598.62218662228543,1740
1,598.68919185361358,1734
1,598.75619518200961,1662
1,598.823196605344,1665
1,598.8901961214882,1654
1,598.95719372831286,1660
1,599.02418942368865,1658
1,599.09118320548646,1663
1,599.15817507157692,1699
1,599.22516501983091,1694
1,599.29215304811862,1710
1,599.35913915431092,1668
1,599.426123336278,1749
1,599.49310559189064,1670
1,599.56008591901889,1706
1,599.62706431553329,1707
1,599.69404077930392,1689
1,599.76101530820119,1706
1,599.82798790009508,1696
1,599.89495855285566,1655
1,599.96192726435345,1703
1,600.02889403245774,1740
1,600.09585885503907,1681
1,600.162821729967,1674
1,600.22978265511142,1805
1,600.29674162834226,1700
1,600.3636986475293,1712
1,600.43065371054217,1661
1,600.49760681525049,1675
1,600.56455795952365,1720
1,600.63150714123185,1645
1,600.69845435824391,1574
1,600.76539960842945,1682
1,600.83234288965821,1665
1,600.89928419979935,1703
1,600.96622353672217,1699
