Frame,Wavelength,Intensity
1,594.26286673747575,1646
1,594.32999109560683,1695
1,594.3971136890566,1662
1,594.46423451569979,1673
1,594.53135357341228,1814
1,594.59847086006846,1665
1,594.665586373544,1691
1,594.73270011171371,1657
1,594.79981207245237,1652
1,594.86692225363493,1802
1,594.93403065313623,1686
1,595.00113726883092,1710
1,595.06824209859371,1657
1,595.13534514029891,1661
1,595.20244639182113,1678
1,595.26954585103476,1755
1,595.33664351581422,1682
1,595.40373938403354,1727
1,595.47083345356725,1690
1,595.53792572228929,1711
1,595.60501618807371,1741
1,595.67210484879433,1672
1,595.73919170232523,1696
1,595.80627674654033,1727
1,595.87335997931314,1790
1,595.94044139851758,1723
1,596.00752100202715,1751
1,596.07459878771556,1686
1,596.141674753456,1712
1,596.20874889712218,1653
1,596.27582121658736,1691
1,596.34289170972465,1716
1,596.40996037440755,1759
1,596.47702720850907,1695
1,596.54409220990215,1679
1,596.61115537646015,1695
1,596.67821670605542,1695
1,596.74527619656158,1609
1,596.81233384585107,1709
1,596.8793896517966,1690
1,596.94644361227085,1709
1,597.01349572514664,1634
1,597.08054598829642,1728
1,597.14759439959244,1726
1,597.2146409569076,1727
1,597.28168565811393,1679
1,597.34872850108354,1697
1,597.41576948368925,1643
1,597.48280860380271,1673
1,597.54984585929628,1707
1,597.61688124804209,1626
1,597.6839147679118,1695
1,597.75094641677765,1712
1,597.8179761925112,1727
1,597.88500409298456,1685
1,597.95203011606941,1697
1,598.01905425963719,1762
1,598.0860765215599,1706
1,598.15309689970877,1796
1,598.22011539195546,1638
1,598.28713199617141,1696
1,598.35414671022772,1723
1,598.4211595319963,1829
1,598.48817045934777,1702
1,598.55517949015393,1710
1,598.62218662228543,1735
1,598.68919185361358,1665
1,598.75619518200961,1650
1,598.823196605344,1646
1,598.8901961214882,1730
1,598.95719372831286,1695
1,599.02418942368865,1685
1,599.09118320548646,1670
1,599.15817507157692,1668
1,599.22516501983091,1641
1,599.29215304811862,1667
1,599.35913915431092,1663
1,599.426123336278,1692
1,599.49310559189064,1732
1,599.56008591901889,1714
1,599.62706431553329,1715
1,599.69404077930392,1640
1,599.76101530820119,1733
1,599.82798790009508,1662
1,599.89495855285566,1654
1,599.96192726435345,1657
1,600.02889403245774,1760
1,600.09585885503907,1693
1,600.162821729967,1718
1,600.22978265511142,1722
1,600.29674162834226,1644
1,600.3636986475293,1694
1,600.43065371054217,1683
1,600.49760681525049,1659
1,600.56455795952365,1710
1,600.63150714123185,1688
1,600.69845435824391,1642
1,600.76539960842945,1673
1,600.83234288965821,1726
1,600.89928419979935,1715
1,600.96622353672217,1741
1,601.03316089829571,1619
1,601.10009628238947,1774
1,601.16702968687264,1685
1,601.23396110961426,1718
1,601.30089054848349,1726
1,601.36781800134918,1732
1,601.43474346608048,1655
1,601.50166694054622,1763
1,601.56858842261545,1644
1,601.63550791015689,1736
1,601.70242540103948,1712
1,601.76934089313181,1719
1,601.836254384303,1740
1,601.90316587242125,1740
1,601.97007535535556,1698
1,602.03698283097413,1679
1,602.10388829714577,1761
1,602.170791751739,1710
1,602.23769319262249,1717
1,602.30459261766418,1646
1,602.37149002473291,1695
1,602.4383854116968,1749
1,602.50527877642423,1707
1,602.57217011678335,1759
1,602.63905943064265,1693
1,602.7059467158698,1721
1,602.77283197033375,1626
1,602.83971519190186,1646
1,602.90659637844249,1735
1,602.973475527824,1705
1,603.04035263791377,1648
1,603.10722770658,1639
1,603.17410073169083,1618
1,603.24097171111407,1665
1,603.30784064271722,1729
1,603.37470752436866,1758
1,603.4415723539355,1691
1,603.508435129286,1684
1,603.57529584828762,1703
1,603.64215450880829,1646
1,603.70901110871534,1668
1,603.77586564587637,1700
1,603.84271811815927,1729
1,603.90956852343118,1692
1,603.97641685955978,1632
1,604.04326312441265,1720
1,604.11010731585691,1716
1,604.17694943176025,1720
1,604.24378946998979,1716
1,604.31062742841311,1606
1,604.37746330489722,1691
1,604.44429709730969,1720
1,604.51112880351752,1718
1,604.57795842138808,1699
1,604.64478594878835,1658
1,604.71161138358582,1752
1,604.77843472364736,1684
1,604.84525596683989,1664
1,604.91207511103084,1693
1,604.97889215408679,1718
1,605.04570709387508,1653
1,605.11251992826271,1654
1,605.17933065511659,1718
1,605.24613927230314,1642
1,605.31294577769,1688
1,605.37975016914368,1739
1,605.44655244453077,1709
1,605.51335260171834,1803
1,605.58015063857329,1655
1,605.646946552962,1681
1,605.71374034275152,1702
1,605.78053200580837,1708
1,605.84732153999937,1748
1,605.914108943191,1682
1,605.98089421324983,1789
1,606.04767734804284,1663
1,606.11445834543611,1733
1,606.18123720329652,1713
1,606.24801391949052,2028
1,606.31478849188466,1774
1,606.38156091834526,1730
1,606.448331196739,1706
1,606.51509932493207,1708
1,606.58186530079115,1651
1,606.64862912218234,1683
1,606.71539078697231,1705
1,606.78215029302726,1720
1,606.84890763821352,1769
1,606.91566282039742,1705
1,606.98241583744527,1713
1,607.04916668722319,1728
1,607.11591536759761,1709
1,607.18266187643462,1690
1,607.24940621160056,1676
1,607.31614837096186,1741
1,607.38288835238416,1752
1,607.44962615373379,1766
1,607.51636177287708,1703
1,607.58309520768012,1674
1,607.64982645600878,1749
1,607.7165555157294,1739
1,607.783282384708,1726
1,607.85000706081064,1698
1,607.91672954190324,1726
1,607.98344982585184,1730
1,608.05016791052276,1690
1,608.11688379378131,1665
1,608.18359747349427,1690
1,608.25030894752717,1682
1,608.31701821374611,1720
1,608.383725270017,1704
1,608.45043011420557,1655
1,608.517132744178,1758
1,608.5838331578,1785
1,608.65053135293749,1740
1,608.71722732745638,1724
1,608.78392107922275,1708
1,608.850612606102,1735
1,608.91730190596036,1752
1,608.98398897666357,1713
1,609.05067381607728,1699
1,609.11735642206736,1709
1,609.1840367924998,1667
1,609.25071492524023,1679
1,609.31739081815454,1667
1,609.38406446910824,1738
1,609.45073587596733,1764
1,609.51740503659744,1721
1,609.58407194886433,1664
1,609.65073661063388,1668
1,609.71739901977185,1723
1,609.78405917414364,1694
1,609.85071707161524,1714
1,609.91737271005229,1642
1,609.98402608732033,1754
1,610.05067720128534,1669
1,610.117326049813,1651
1,610.18397263076884,1618
1,610.25061694201838,1640
1,610.3172589814277,1773
1,610.38389874686209,1644
1,610.4505362361873,1728
1,610.51717144726945,1711
1,610.58380437797359,1754
1,610.65043502616561,1692
1,610.71706338971137,1721
1,610.78368946647629,1701
1,610.8503132543259,1682
1,610.91693475112606,1759
1,610.98355395474243,1667
1,611.05017086304065,1731
1,611.11678547388624,1687
1,611.18339778514485,1686
1,611.25000779468223,1756
1,611.31661550036392,1752
1,611.38322090005568,1645
1,611.44982399162313,1698
1,611.51642477293171,1783
1,611.5830232418474,1736
1,611.64961939623549,1658
1,611.71621323396187,1685
1,611.782804752892,1706
1,611.849393950892,1753
1,611.915980825827,1678
1,611.9825653755629,1718
1,612.0491475979652,1685
1,612.11572749089964,1698
1,612.182305052232,1652
1,612.248880279828,1702
1,612.315453171553,1730
1,612.38202372527292,1707
1,612.44859193885338,1710
1,612.51515781016008,1703
1,612.58172133705887,1746
1,612.64828251741517,1771
1,612.71484134909485,1683
1,612.78139782996368,1642
1,612.84795195788729,1725
1,612.91450373073133,1746
1,612.98105314636177,1673
1,613.04760020264439,1702
1,613.11414489744436,1733
1,613.18068722862836,1812
1,613.24722719406134,1672
1,613.31376479160951,1690
1,613.38030001913864,1685
1,613.44683287451448,1732
1,613.51336335560268,1797
1,613.57989146026932,1703
1,613.64641718638018,1696
1,613.712940531801,1700
1,613.77946149439754,1736
1,613.8459800720359,1712
1,613.912496262582,1720
1,613.97901006390146,1745
1,614.04552147386028,1775
1,614.11203049032451,1733
1,614.17853711116,1744
1,614.24504133423261,1737
1,614.31154315740855,1725
1,614.37804257855339,1793
1,614.44453959553334,1716
1,614.5110342062145,1712
1,614.57752640846286,1717
1,614.64401620014416,1738
1,614.71050357912475,1701
1,614.77698854327059,1668
1,614.84347109044791,1815
1,614.90995121852245,1757
1,614.97642892536066,1653
1,615.04290420882853,1777
1,615.109377066792,1719
1,615.175847497118,1721
1,615.2423154976716,1792
1,615.30878106632,1731
1,615.37524420092859,1714
1,615.44170489936437,1670
1,615.50816315949294,1665
1,615.57461897918108,1706
1,615.64107235629479,1741
1,615.70752328870071,1762
1,615.77397177426485,1695
1,615.84041781085364,1729
1,615.90686139633328,1694
1,615.9733025285708,1690
1,616.03974120543194,1708
1,616.1061774247836,1735
1,616.172611184492,1703
1,616.23904248242366,1710
1,616.30547131644516,1698
1,616.371897684423,1739
1,616.43832158422379,1667
1,616.50474301371423,1709
1,616.5711619707605,1691
1,616.63757845322982,1681
1,616.70399245898841,1663
1,616.77040398590327,1701
1,616.83681303184085,1738
1,616.903219594668,1690
1,616.96962367225149,1656
1,617.03602526245811,1751
1,617.1024243631548,1781
1,617.168820972208,1734
1,617.23521508748513,1716
1,617.30160670685268,1677
1,617.36799582817764,1692
1,617.43438244932725,1712
1,617.50076656816816,1710
1,617.56714818256751,1710
1,617.63352729039252,1774
1,617.69990388951,1680
1,617.76627797778713,1734
1,617.832649553091,1662
1,617.899018613289,1681
1,617.965385156248,1730
1,618.0317491798354,1759
1,618.09811068191868,1758
1,618.16446966036483,1630
1,618.23082611304119,1634
1,618.29718003781511,1673
1,618.36353143255417,1711
1,618.42988029512571,1768
1,618.49622662339721,1676
1,618.56257041523577,1783
1,618.62891166850955,1623
1,618.69525038108554,1675
1,618.76158655083191,1727
1,618.82792017561565,1775
1,618.8942512533049,1712
1,618.96057978176714,1724
1,619.02690575887027,1733
1,619.09322918248188,1779
1,619.15955005046987,1712
1,619.22586836070218,1714
1,619.29218411104648,1781
1,619.35849729937081,1656
1,619.424807923543,1661
1,619.49111598143134,1728
1,619.55742147090336,1733
1,619.62372438982788,1716
1,619.69002473607225,1687
1,619.75632250750516,1695
1,619.82261770199443,1740
1,619.88891031740843,1758
1,619.95520035161553,1652
1,620.021487802484,1711
1,620.08777266788218,1717
1,620.15405494567835,1709
1,620.22033463374112,1633
1,620.28661172993884,1651
1,620.35288623214024,1724
1,620.41915813821345,1740
1,620.48542744602753,1632
1,620.551694153451,1726
1,620.61795825835225,1724
1,620.68421975860042,1682
1,620.7504786520642,1774
1,620.81673493661231,1748
1,620.88298861011367,1729
1,620.94923967043712,1744
1,621.01548811545172,1732
1,621.08173394302639,1704
1,621.1479771510302,1683
1,621.21421773733243,1685
1,621.280455699802,1698
1,621.346691036308,1798
1,621.41292374472,1656
1,621.47915382290716,1700
1,621.54538126873888,1719
1,621.61160608008436,1683
1,621.677828254813,1645
1,621.74404779079453,1711
1,621.81026468589823,1676
1,621.876478937994,1727
1,621.94269054495123,1698
1,622.00889950463954,1695
1,622.07510581492875,1734
1,622.14130947368869,1749
1,622.20751047878912,1682
1,622.2737088281,1661
1,622.33990451949114,1680
1,622.40609755083256,1799
1,622.47228791999441,1760
1,622.5384756248468,1715
1,622.60466066325966,1705
1,622.67084303310332,1767
1,622.73702273224808,1721
1,622.80319975856412,1693
1,622.869374109922,1651
1,622.93554578419173,1738
1,623.00171477924425,1748
1,623.06788109294985,1709
1,623.134044723179,1714
1,623.20020566780272,1740
1,623.26636392469129,1712
1,623.33251949171552,1724
1,623.39867236674661,1726
1,623.46482254765488,1746
1,623.53097003231164,1612
1,623.59711481858767,1737
1,623.663256904354,1768
1,623.729396287482,1729
1,623.79553296584231,1720
1,623.8616669373065,1661
1,623.927798199746,1726
1,623.99392675103161,1682
1,624.06005258903519,1705
1,624.12617571162809,1700
1,624.19229611668152,1704
1,624.25841380206737,1680
1,624.32452876565719,1765
1,624.39064100532255,1707
1,624.45675051893568,1776
1,624.52285730436768,1668
1,624.5889613594909,1682
1,624.65506268217712,1691
1,624.72116127029835,1704
1,624.78725712172684,1679
1,624.85335023433458,1719
1,624.9194406059936,1734
1,624.98552823457646,1632
1,625.0516131179553,1769
1,625.11769525400257,1700
1,625.18377464059085,1769
1,625.24985127559239,1689
1,625.31592515688,1696
1,625.3819962823261,1711
1,625.44806464980365,1730
1,625.51413025718546,1751
1,625.5801931023442,1667
1,625.64625318315268,1761
1,625.71231049748417,1729
1,625.77836504321181,1725
1,625.84441681820829,1694
1,625.91046582034721,1706
1,625.97651204750161,1694
1,626.042555497545,2256
1,626.10859616835046,4645
1,626.174634057792,1770
1,626.24066916374272,1729
1,626.30670148407626,1732
1,626.37273101666653,1801
1,626.438757759387,1797
1,626.50478171011162,1680
1,626.57080286671442,1661
1,626.63682122706939,1779
1,626.70283678905037,1680
1,626.7688495505314,1720
1,626.834859509387,1742
1,626.90086666349146,1804
1,626.96687101071871,1661
1,627.03287254894326,1680
1,627.09887127603986,1658
1,627.1648671898829,1763
1,627.23086028834712,1733
1,627.296850569307,1746
1,627.3628380306377,1714
1,627.42882267021366,1737
1,627.49480448591009,1693
1,627.560783475602,1686
1,627.62675963716435,1754
1,627.69273296847246,1624
1,627.75870346740146,1678
1,627.82467113182679,1765
1,627.89063595962375,1714
1,627.95659794866776,1690
1,628.02255709683459,1738
1,628.08851340199965,1695
1,628.1544668620387,1695
1,628.22041747482774,1729
1,628.28636523824252,1676
1,628.352310150159,1708
1,628.4182522084534,1664
1,628.48419141100158,1686
1,628.55012775567968,1681
1,628.61606124036427,1701
1,628.68199186293168,1728
1,628.74791962125812,1715
1,628.81384451322037,1710
1,628.879766536695,1713
1,628.94568568955856,1646
1,629.01160196968806,1759
1,629.07751537496006,1724
1,629.14342590325191,1754
1,629.2093335524404,1746
1,629.27523832040242,1752
1,629.34114020501568,1804
1,629.40703920415717,1759
1,629.47293531570438,1695
1,629.53882853753476,1820
1,629.60471886752566,1731
1,629.67060630355491,1662
1,629.73649084350029,1815
1,629.80237248523963,1752
1,629.8682512266505,1741
1,629.93412706561139,1745
1,629.99999999999989,1734
1,630.06587002769459,1714
1,630.1317371465733,1696
1,630.19760135451463,1690
1,630.26346264939718,1675
1,630.32932102909911,1717
1,630.39517649149911,1730
1,630.461029034476,1755
1,630.52687865590872,1737
1,630.59272535367609,1706
1,630.65856912565664,1756
1,630.72440996973,1709
1,630.790247883775,1735
1,630.85608286567117,1712
1,630.92191491329754,1724
1,630.98774402453375,1645
1,631.05357019725932,1727
1,631.119393429354,1756
1,631.18521371869724,1782
1,631.25103106316885,1784
1,631.316845460649,1663
1,631.38265690901756,1754
1,631.44846540615458,1735
1,631.51427094994051,1703
1,631.58007353825542,1781
1,631.64587316897951,1729
1,631.71166983999365,1748
1,631.77746354917838,1731
1,631.843254294414,1737
1,631.90904207358176,1771
1,631.97482688456228,1734
1,632.04060872523655,1642
1,632.10638759348569,1757
1,632.17216348719114,1745
1,632.23793640423355,1727
1,632.30370634249493,1680
1,632.36947329985617,1654
1,632.43523727419927,1761
1,632.5009982634059,1661
1,632.56675626535753,1737
1,632.63251127793637,1762
1,632.69826329902412,1739
1,632.76401232650289,1714
1,632.829758358255,1708
1,632.89550139216283,1744
1,632.96124142610847,1750
1,633.02697845797456,1696
1,633.0927124856438,1667
1,633.15844350699876,1731
1,633.224171519922,1690
1,633.28989652229677,1710
1,633.35561851200612,1787
1,633.421337486933,1783
1,633.48705344496045,1722
1,633.5527663839722,1726
1,633.61847630185162,1825
1,633.68418319648185,1697
1,633.74988706574675,1713
1,633.81558790753013,1752
1,633.881285719716,1693
1,633.94698050018792,1698
1,634.01267224683033,1780
1,634.07836095752714,1744
1,634.144046630163,1652
1,634.20972926262186,1736
1,634.27540885278859,1735
1,634.34108539854742,1660
1,634.40675889778367,1727
1,634.47242934838164,1753
1,634.53809674822651,1724
1,634.60376109520325,1674
1,634.66942238719707,1719
1,634.73508062209328,1781
1,634.80073579777718,1687
1,634.86638791213431,1719
1,634.93203696305056,1669
1,634.99768294841112,1684
1,635.06332586610222,1733
1,635.12896571400972,1795
1,635.19460249001963,1730
1,635.26023619201828,1750
1,635.32586681789189,1653
1,635.3914943655268,1756
1,635.45711883280956,1745
1,635.52274021762685,1801
1,635.58835851786546,1700
1,635.65397373141229,1682
1,635.71958585615414,1703
1,635.78519488997824,1667
1,635.850800830772,1734
1,635.91640367642242,1818
1,635.98200342481709,1695
1,636.04760007384357,1750
1,636.11319362138966,1734
1,636.178784065343,1790
1,636.24437140359169,1744
1,636.30995563402371,1747
1,636.37553675452727,1769
1,636.44111476299042,1633
1,636.50668965730188,1688
1,636.57226143535013,1712
1,636.63783009502356,1681
1,636.70339563421135,1782
1,636.768958050802,1746
1,636.83451734268465,1704
1,636.90007350774863,1715
1,636.965626543883,1717
1,637.031176448977,1747
1,637.09672322092058,1771
1,637.162266857603,1779
1,637.227807356914,1679
1,637.2933447167436,1772
1,637.35887893498182,1741
1,637.42441000951851,1694
1,637.48993793824434,1775
1,637.55546271904939,1758
1,637.62098434982408,1760
1,637.68650282845931,1787
1,637.75201815284572,1744
1,637.81753032087408,1806
1,637.88303933043562,1712
1,637.9485451794211,1740
1,638.0140478657222,1777
1,638.07954738722992,1714
1,638.145043741836,1691
1,638.21053692743214,1741
1,638.27602694190989,1810
1,638.3415137831613,1705
1,638.40699744907829,1697
1,638.47247793755321,1681
1,638.537955246478,1676
1,638.60342937374548,1685
1,638.66890031724779,1739
1,638.734368074878,1704
1,638.79983264452858,1712
1,638.8652940240928,1703
1,638.93075221146353,1731
1,638.9962072045339,1761
1,639.06165900119754,1780
1,639.12710759934748,1709
1,639.19255299687768,1743
1,639.25799519168174,1650
1,639.32343418165374,1756
1,639.38886996468739,1766
1,639.45430253867676,1761
1,639.51973190151648,1744
1,639.58515805110085,1688
1,639.650580985324,1776
1,639.71600070208137,1732
1,639.781417199267,1731
1,639.84683047477643,1755
1,639.91224052650432,1740
1,639.97764735234625,1730
1,640.04305095019743,1778
1,640.10845131795315,1786
1,640.17384845350932,1756
1,640.2392423547617,1682
1,640.30463301960606,1759
1,640.37002044593862,1636
1,640.4354046316555,1795
1,640.50078557465292,1716
1,640.56616327282757,1725
1,640.63153772407566,1701
1,640.69690892629444,1812
1,640.7622768773806,1756
1,640.827641575231,1685
1,640.89300301774313,1746
1,640.958361202814,1716
1,641.02371612834133,1737
1,641.08906779222252,1682
1,641.15441619235537,1734
1,641.21976132663781,1725
1,641.28510319296788,1748
1,641.35044178924375,1764
1,641.41577711336345,1714
1,641.48110916322594,1766
1,641.5464379367296,1677
1,641.611763431773,1724
1,641.67708564625548,1763
1,641.74240457807571,1736
1,641.80772022513293,1700
1,641.87303258532631,1713
1,641.93834165655585,1777
1,642.00364743672083,1731
1,642.06894992372088,1642
1,642.13424911545621,1721
1,642.19954500982669,1775
1,642.26483760473263,1721
1,642.33012689807447,1706
1,642.39541288775274,1751
1,642.46069557166777,1777
1,642.52597494772078,1754
1,642.59125101381267,1695
1,642.65652376784431,1688
1,642.72179320771716,1684
1,642.78705933133256,1740
1,642.852322136592,1714
1,642.91758162139729,1681
1,642.98283778365033,1720
1,643.0480906212531,1720
1,643.11334013210785,1651
1,643.17858631411673,1696
1,643.24382916518232,1707
1,643.30906868320733,1804
1,643.37430486609446,1703
1,643.43953771174654,1649
1,643.504767218067,1700
1,643.56999338295861,1680
1,643.63521620432516,1753
1,643.70043568007,1797
1,643.765651808097,1676
1,643.83086458631,1767
1,643.89607401261287,1761
1,643.96128008490984,1717
1,644.0264828011052,1662
1,644.09168215910381,1716
1,644.15687815680985,1692
1,644.22207079212831,1707
1,644.28726006296438,1738
1,644.35244596722271,1758
1,644.417628502809,1663
1,644.48280766762866,1690
1,644.547983459587,1659
1,644.61315587659,1705
1,644.67832491654349,1714
1,644.74349057735378,1728
1,644.80865285692676,1765
1,644.87381175316921,1698
1,644.93896726398737,1696
1,645.004119387288,1733
1,645.06926812097822,1779
1,645.134413462965,1763
1,645.19955541115542,1703
1,645.26469396345692,1695
1,645.329829117777,1751
1,645.39496087202349,1725
1,645.46008922410419,1721
1,645.525214171927,1728
1,645.59033571340035,1743
1,645.65545384643247,1714
1,645.720568568932,1721
1,645.7856798788074,1730
1,645.85078777396757,1764
1,645.9158922523219,1709
1,645.980993311779,1729
1,646.04609095024875,1734
1,646.11118516564045,1706
1,646.1762759558635,1710
1,646.24136331882823,1667
1,646.3064472524444,1757
1,646.37152775462232,1724
1,646.43660482327232,1729
1,646.501678456305,1748
1,646.56674865163086,1759
1,646.63181540716084,1760
1,646.69687872080613,1732
1,646.76193859047771,1708
1,646.82699501408706,1747
1,646.89204798954574,1706
1,646.95709751476556,1649
1,647.02214358765832,1776
1,647.08718620613615,1682
1,647.1522253681112,1724
1,647.21726107149584,1715
1,647.28229331420289,1760
1,647.34732209414472,1651
1,647.4123474092346,1708
1,647.47736925738548,1706
1,647.54238763651074,1726
1,647.60740254452355,1700
1,647.67241397933776,1729
1,647.73742193886733,1699
1,647.802426421026,1734
1,647.8674274237278,1709
1,647.93242494488743,1717
1,647.99741898241916,1684
1,648.06240953423742,1747
1,648.12739659825763,1769
1,648.19238017239434,1752
1,648.25736025456308,1735
1,648.32233684267919,1678
1,648.38730993465811,1782
1,648.4522795284156,1772
1,648.51724562186746,1669
1,648.58220821293,1743
1,648.64716729951942,1739
1,648.71212287955234,1709
1,648.77707495094535,1709
1,648.84202351161491,1700
1,648.90696855947863,1767
1,648.97191009245319,1728
1,649.03684810845618,1737
1,649.101782605405,1770
1,649.16671358121755,1758
1,649.23164103381168,1753
1,649.29656496110545,1756
1,649.36148536101734,1723
1,649.42640223146532,1746
1,649.49131557036856,1776
1,649.55622537564557,1627
1,649.62113164521554,1668
1,649.68603437699744,1675
1,649.75093356891091,1719
1,649.81582921887536,1757
1,649.88072132481079,1746
1,649.94560988463661,1680
1,650.01049489627337,1774
1,650.07537635764129,1685
1,650.140254266661,1652
1,650.20512862125292,1792
1,650.26999941933809,1662
1,650.33486665883731,1724
1,650.39973033767228,1823
1,650.46459045376412,1754
1,650.5294470050344,1723
1,650.594299989405,1750
1,650.65914940479809,1671
1,650.72399524913578,1699
1,650.78883752034039,1780
1,650.85367621633441,1722
1,650.91851133504076,1722
1,650.9833428743824,1675
1,651.04817083228238,1686
1,651.1129952066641,1809
1,651.177815995451,1638
1,651.24263319656689,1670
1,651.30744680793578,1782
1,651.37225682748146,1694
1,651.43706325312837,1719
1,651.50186608280114,1710
1,651.56666531442443,1725
1,651.63146094592287,1730
1,651.69625297522191,1693
1,651.76104140024631,1705
1,651.8258262189222,1760
1,651.89060742917479,1720
1,651.95538502892987,1690
1,652.02015901611367,1723
1,652.08492938865254,1761
1,652.14969614447261,1736
1,652.214459281501,1700
1,652.27921879766393,1698
1,652.343974690889,1722
1,652.408726959103,1718
1,652.47347560023377,1769
1,652.53822061220865,1676
1,652.60296199295544,1808
1,652.66769974040244,1740
1,652.73243385247758,1776
1,652.7971643271095,1757
1,652.86189116222658,1752
1,652.92661435575792,1744
1,652.99133390563259,1771
1,653.05604980977944,1776
1,653.12076206612835,1769
1,653.18547067260874,1743
1,653.25017562715016,1722
1,653.31487692768314,1710
1,653.37957457213759,1700
1,653.44426855844426,1694
1,653.50895888453329,1717
1,653.57364554833623,1764
1,653.63832854778332,1738
1,653.70300788080669,1656
1,653.76768354533692,1720
1,653.83235553930649,1689
1,653.89702386064664,1684
1,653.96168850728986,1702
1,654.02634947716808,1771
1,654.09100676821413,1661
1,654.15566037836049,1705
1,654.22031030554012,1734
1,654.28495654768631,1673
1,654.3495991027321,1708
1,654.414237968611,1665
1,654.478873143257,1653
1,654.54350462460377,1734
1,654.60813241058588,1726
1,654.67275649913711,1694
1,654.73737688819256,1693
1,654.80199357568665,1700
1,654.8666065595545,1718
1,654.93121583773132,1658
1,654.99582140815255,1661
1,655.06042326875354,1681
1,655.12502141747052,1685
1,655.18961585223929,1676
1,655.25420657099619,1703
1,655.31879357167759,1761
1,655.38337685222029,1678
1,655.44795641056123,1750
1,655.51253224463744,1634
1,655.577104352386,1693
1,655.641672731745,1719
1,655.70623738065149,1708
1,655.770798297044,1690
1,655.83535547886038,1678
1,655.89990892403921,1743
1,655.964458630519,1696
1,656.02900459623856,1739
1,656.0935468191368,1707
1,656.15808529715343,1665
1,656.22262002822754,1651
1,656.28715101029877,1700
1,656.35167824130724,1688
1,656.416201719193,1738
1,656.48072144189643,1730
1,656.545237407358,1729
1,656.60974961351837,1658
1,656.67425805831886,1758
1,656.73876273970041,1687
1,656.80326365560461,1667
1,656.867760803973,1703
1,656.93225418274756,1771
1,656.99674378987038,1633
1,657.06122962328368,1695
