Frame,Wavelength,Intensity
1,585.38779304249636,607
1,585.45513172155859,599
1,585.52246891561981,599
1,585.58980462256773,589
1,585.65713884029037,598
1,585.72447156667511,587
1,585.79180279960951,587
1,585.85913253698106,594
1,585.926460776677,585
1,585.99378751658458,597
1,586.061112754591,599
1,586.12843648858291,588
1,586.19575871644736,593
1,586.26307943607094,594
1,586.33039864534032,588
1,586.3977163421423,589
1,586.465032524363,596
1,586.5323471898887,594
1,586.59966033660567,591
1,586.6669719624,593
1,586.73428206515757,597
1,586.80159064276449,585
1,586.868897693106,590
1,586.93620321406831,589
1,587.00350720353663,594
1,587.07080965939633,591
1,587.138110579533,586
1,587.20540996183161,589
1,587.27270780417712,588
1,587.340004104455,588
1,587.40729886054987,600
1,587.47459207034649,592
1,587.5418837317294,593
1,587.60917384258357,596
1,587.676462400793,587
1,587.74374940424241,597
1,587.81103485081587,596
1,587.87831873839741,598
1,587.94560106487131,596
1,588.01288182812164,586
1,588.08016102603187,591
1,588.14743865648575,586
1,588.21471471736709,598
1,588.28198920655939,594
1,588.349262121946,587
1,588.41653346141061,588
1,588.48380322283583,591
1,588.551071404105,594
1,588.61833800310126,601
1,588.68560301770754,595
1,588.7528664458066,591
1,588.820128285281,588
1,588.88738853401367,587
1,588.95464718988671,593
1,589.02190425078288,593
1,589.08915971458441,591
1,589.15641357917332,598
1,589.223665842432,586
1,589.29091650224234,582
1,589.35816555648614,596
1,589.42541300304538,581
1,589.49265883980183,591
1,589.55990306463707,599
1,589.62714567543242,591
1,589.69438667006955,593
1,589.76162604642968,587
1,589.82886380239415,591
1,589.89609993584406,590
1,589.96333444466029,591
1,590.03056732672428,593
1,590.09779857991623,591
1,590.16502820211724,590
1,590.23225619120808,590
1,590.29948254506894,596
1,590.3667072615807,594
1,590.43393033862378,596
1,590.501151774078,583
1,590.5683715658239,585
1,590.63558971174155,595
1,590.70280620971107,587
1,590.7700210576121,586
1,590.83723425332471,591
1,590.90444579472842,595
1,590.97165567970308,594
1,591.0388639061282,597
1,591.106070471883,592
1,591.17327537484721,595
1,591.2404786129,598
1,591.3076801839203,591
1,591.37488008578771,584
1,591.44207831638084,590
1,591.50927487357865,590
1,591.57646975526018,607
1,591.64366295930415,586
1,591.71085448358906,599
1,591.77804432599351,583
1,591.84523248439609,593
1,591.91241895667508,590
1,591.97960374070885,594
1,592.04678683437555,601
1,592.11396823555344,603
1,592.18114794212056,588
1,592.24832595195471,599
1,592.31550226293393,588
1,592.382676872936,600
1,592.44984977983881,595
1,592.51702098151952,600
1,592.584190475856,587
1,592.65135826072549,590
1,592.71852433400556,592
1,592.78568869357366,591
1,592.85285133730645,595
1,592.92001226308139,591
1,592.98717146877573,590
1,593.05432895226613,592
1,593.1214847114295,591
1,593.18863874414251,595
1,593.25579104828216,594
1,593.32294162172514,588
1,593.39009046234742,595
1,593.457237568026,587
1,593.52438293663738,586
1,593.59152656605727,591
1,593.65866845416224,599
1,593.72580859882885,591
1,593.79294699793229,595
1,593.86008364934924,584
1,593.92721855095556,598
1,593.99435170062668,595
1,594.06148309623859,592
1,594.12861273566716,590
1,594.19574061678748,592
1,594.26286673747575,592
